occupancy_date,shelter_city,sector,total_occupancy,total_capacity
2020-02-28,Etobicoke,Youth,52,53
2020-02-28,North York,Youth,68,73
2020-02-28,Scarborough,Co-ed,190,196
2020-02-28,Scarborough,Men,114,118
2020-02-28,Scarborough,Women,59,63
2020-02-28,Toronto,Co-ed,554,567
2020-02-28,Toronto,Families,2622,2940
2020-02-28,Toronto,Men,1901,1919
2020-02-28,Toronto,Women,775,797
2020-02-28,Toronto,Youth,408,421
2020-02-29,Etobicoke,Youth,53,53
2020-02-29,North York,Youth,69,73
2020-02-29,Scarborough,Co-ed,188,196
2020-02-29,Scarborough,Men,114,118
2020-02-29,Scarborough,Women,60,63
2020-02-29,Toronto,Co-ed,552,567
2020-02-29,Toronto,Families,2621,2940
2020-02-29,Toronto,Men,1890,1919
2020-02-29,Toronto,Women,781,797
2020-02-29,Toronto,Youth,413,421
2020-03-01,Etobicoke,Youth,53,53
2020-03-01,North York,Youth,70,73
2020-03-01,Scarborough,Co-ed,189,196
2020-03-01,Scarborough,Men,113,118
2020-03-01,Scarborough,Women,60,63
2020-03-01,Toronto,Co-ed,550,567
2020-03-01,Toronto,Families,2584,2940
2020-03-01,Toronto,Men,1900,1919
2020-03-01,Toronto,Women,775,797
2020-03-01,Toronto,Youth,411,421
2020-03-02,Etobicoke,Youth,52,53
2020-03-02,North York,Youth,72,73
2020-03-02,Scarborough,Co-ed,189,196
2020-03-02,Scarborough,Men,114,118
2020-03-02,Scarborough,Women,60,63
2020-03-02,Toronto,Co-ed,551,567
2020-03-02,Toronto,Families,2552,2938
2020-03-02,Toronto,Men,1897,1919
2020-03-02,Toronto,Women,777,799
2020-03-02,Toronto,Youth,410,421
2020-03-03,Etobicoke,Youth,52,53
2020-03-03,North York,Youth,72,73
2020-03-03,Scarborough,Co-ed,190,196
2020-03-03,Scarborough,Men,114,118
2020-03-03,Scarborough,Women,60,63
2020-03-03,Toronto,Co-ed,548,567
2020-03-03,Toronto,Families,2551,2938
2020-03-03,Toronto,Men,1892,1919
2020-03-03,Toronto,Women,784,799
2020-03-03,Toronto,Youth,413,421
2020-03-04,Etobicoke,Youth,51,53
2020-03-04,North York,Youth,72,73
2020-03-04,Scarborough,Co-ed,186,196
2020-03-04,Scarborough,Men,113,118
2020-03-04,Scarborough,Women,59,63
2020-03-04,Toronto,Co-ed,549,563
2020-03-04,Toronto,Families,2556,2938
2020-03-04,Toronto,Men,1893,1919
2020-03-04,Toronto,Women,776,799
2020-03-04,Toronto,Youth,413,421
2020-03-05,Etobicoke,Youth,52,53
2020-03-05,North York,Youth,72,73
2020-03-05,Scarborough,Co-ed,190,196
2020-03-05,Scarborough,Men,115,118
2020-03-05,Scarborough,Women,59,63
2020-03-05,Toronto,Co-ed,546,563
2020-03-05,Toronto,Families,2569,2942
2020-03-05,Toronto,Men,1888,1919
2020-03-05,Toronto,Women,779,799
2020-03-05,Toronto,Youth,413,421
2020-03-06,Etobicoke,Youth,53,53
2020-03-06,North York,Youth,71,73
2020-03-06,Scarborough,Co-ed,189,196
2020-03-06,Scarborough,Men,112,118
2020-03-06,Scarborough,Women,59,63
2020-03-06,Toronto,Co-ed,549,563
2020-03-06,Toronto,Families,2527,2942
2020-03-06,Toronto,Men,1893,1919
2020-03-06,Toronto,Women,784,799
2020-03-06,Toronto,Youth,411,421
2020-03-07,Etobicoke,Youth,53,53
2020-03-07,North York,Youth,69,73
2020-03-07,Scarborough,Co-ed,190,196
2020-03-07,Scarborough,Men,115,118
2020-03-07,Scarborough,Women,60,63
2020-03-07,Toronto,Co-ed,550,563
2020-03-07,Toronto,Families,2527,2942
2020-03-07,Toronto,Men,1894,1919
2020-03-07,Toronto,Women,776,799
2020-03-07,Toronto,Youth,411,421
2020-03-08,Etobicoke,Youth,53,53
2020-03-08,North York,Youth,70,73
2020-03-08,Scarborough,Co-ed,188,196
2020-03-08,Scarborough,Men,115,118
2020-03-08,Scarborough,Women,60,63
2020-03-08,Toronto,Co-ed,550,563
2020-03-08,Toronto,Families,2516,2942
2020-03-08,Toronto,Men,1892,1919
2020-03-08,Toronto,Women,782,799
2020-03-08,Toronto,Youth,407,421
2020-03-09,Etobicoke,Youth,53,53
2020-03-09,North York,Youth,69,73
2020-03-09,Scarborough,Co-ed,190,196
2020-03-09,Scarborough,Men,115,118
2020-03-09,Scarborough,Women,60,63
2020-03-09,Toronto,Co-ed,546,563
2020-03-09,Toronto,Families,2494,3052
2020-03-09,Toronto,Men,1890,1919
2020-03-09,Toronto,Women,779,801
2020-03-09,Toronto,Youth,409,421
2020-03-10,Etobicoke,Youth,53,53
2020-03-10,North York,Youth,68,73
2020-03-10,Scarborough,Co-ed,189,196
2020-03-10,Scarborough,Men,114,118
2020-03-10,Scarborough,Women,60,63
2020-03-10,Toronto,Co-ed,539,554
2020-03-10,Toronto,Families,2507,3052
2020-03-10,Toronto,Men,1902,1919
2020-03-10,Toronto,Women,778,802
2020-03-10,Toronto,Youth,408,421
2020-03-11,Etobicoke,Youth,53,53
2020-03-11,North York,Youth,68,73
2020-03-11,Scarborough,Co-ed,187,196
2020-03-11,Scarborough,Men,115,118
2020-03-11,Scarborough,Women,60,63
2020-03-11,Toronto,Co-ed,536,553
2020-03-11,Toronto,Families,2500,3052
2020-03-11,Toronto,Men,1897,1919
2020-03-11,Toronto,Women,789,802
2020-03-11,Toronto,Youth,412,420
2020-03-12,Etobicoke,Youth,53,53
2020-03-12,North York,Youth,68,73
2020-03-12,Scarborough,Co-ed,188,196
2020-03-12,Scarborough,Men,115,118
2020-03-12,Scarborough,Women,60,63
2020-03-12,Toronto,Co-ed,537,553
2020-03-12,Toronto,Families,2499,3050
2020-03-12,Toronto,Men,1900,1919
2020-03-12,Toronto,Women,788,804
2020-03-12,Toronto,Youth,413,420
2020-03-13,Etobicoke,Youth,53,53
2020-03-13,North York,Youth,72,73
2020-03-13,Scarborough,Co-ed,190,196
2020-03-13,Scarborough,Men,113,118
2020-03-13,Scarborough,Women,60,63
2020-03-13,Toronto,Co-ed,534,553
2020-03-13,Toronto,Families,2510,3250
2020-03-13,Toronto,Men,1887,1919
2020-03-13,Toronto,Women,790,804
2020-03-13,Toronto,Youth,413,420
2020-03-14,Etobicoke,Youth,53,53
2020-03-14,North York,Youth,70,73
2020-03-14,Scarborough,Co-ed,188,196
2020-03-14,Scarborough,Men,115,118
2020-03-14,Scarborough,Women,60,63
2020-03-14,Toronto,Co-ed,536,553
2020-03-14,Toronto,Families,2505,3250
2020-03-14,Toronto,Men,1894,1919
2020-03-14,Toronto,Women,792,804
2020-03-14,Toronto,Youth,417,420
2020-03-15,Etobicoke,Youth,53,53
2020-03-15,North York,Youth,70,73
2020-03-15,Scarborough,Co-ed,189,196
2020-03-15,Scarborough,Men,115,118
2020-03-15,Scarborough,Women,60,63
2020-03-15,Toronto,Co-ed,533,553
2020-03-15,Toronto,Families,2491,3250
2020-03-15,Toronto,Men,1893,1919
2020-03-15,Toronto,Women,790,804
2020-03-15,Toronto,Youth,415,420
2020-03-16,Etobicoke,Youth,53,53
2020-03-16,North York,Youth,70,73
2020-03-16,Scarborough,Co-ed,190,196
2020-03-16,Scarborough,Men,115,118
2020-03-16,Scarborough,Women,59,63
2020-03-16,Toronto,Co-ed,538,553
2020-03-16,Toronto,Families,2494,2829
2020-03-16,Toronto,Men,1887,1919
2020-03-16,Toronto,Women,789,804
2020-03-16,Toronto,Youth,412,420
2020-03-17,Etobicoke,Youth,53,53
2020-03-17,North York,Youth,72,73
2020-03-17,Scarborough,Co-ed,185,196
2020-03-17,Scarborough,Men,115,118
2020-03-17,Scarborough,Women,60,63
2020-03-17,Toronto,Co-ed,540,556
2020-03-17,Toronto,Families,2487,2829
2020-03-17,Toronto,Men,1900,1919
2020-03-17,Toronto,Women,794,804
2020-03-17,Toronto,Youth,409,420
2020-03-18,Etobicoke,Youth,50,53
2020-03-18,North York,Youth,70,73
2020-03-18,Scarborough,Co-ed,189,196
2020-03-18,Scarborough,Men,115,118
2020-03-18,Scarborough,Women,60,63
2020-03-18,Toronto,Co-ed,548,562
2020-03-18,Toronto,Families,2475,2829
2020-03-18,Toronto,Men,1899,1919
2020-03-18,Toronto,Women,787,804
2020-03-18,Toronto,Youth,406,420
2020-03-19,Etobicoke,Youth,53,53
2020-03-19,North York,Youth,72,73
2020-03-19,Scarborough,Co-ed,190,196
2020-03-19,Scarborough,Men,115,118
2020-03-19,Scarborough,Women,60,63
2020-03-19,Toronto,Co-ed,547,562
2020-03-19,Toronto,Families,2498,2829
2020-03-19,Toronto,Men,1896,1919
2020-03-19,Toronto,Women,787,804
2020-03-19,Toronto,Youth,404,420
2020-03-20,Etobicoke,Youth,53,53
2020-03-20,North York,Youth,71,73
2020-03-20,Scarborough,Co-ed,189,196
2020-03-20,Scarborough,Men,115,118
2020-03-20,Scarborough,Women,60,63
2020-03-20,Toronto,Co-ed,549,562
2020-03-20,Toronto,Families,2487,2829
2020-03-20,Toronto,Men,1886,1919
2020-03-20,Toronto,Women,788,804
2020-03-20,Toronto,Youth,409,420
2020-03-21,Etobicoke,Youth,53,53
2020-03-21,North York,Youth,70,73
2020-03-21,Scarborough,Co-ed,188,196
2020-03-21,Scarborough,Men,115,118
2020-03-21,Scarborough,Women,57,63
2020-03-21,Toronto,Co-ed,549,562
2020-03-21,Toronto,Families,2489,2829
2020-03-21,Toronto,Men,1886,1919
2020-03-21,Toronto,Women,790,804
2020-03-21,Toronto,Youth,411,420
2020-03-22,Etobicoke,Youth,53,53
2020-03-22,North York,Youth,71,73
2020-03-22,Scarborough,Co-ed,188,196
2020-03-22,Scarborough,Men,115,118
2020-03-22,Scarborough,Women,60,63
2020-03-22,Toronto,Co-ed,550,562
2020-03-22,Toronto,Families,2499,2829
2020-03-22,Toronto,Men,1888,1919
2020-03-22,Toronto,Women,787,804
2020-03-22,Toronto,Youth,411,420
2020-03-23,Etobicoke,Youth,53,53
2020-03-23,North York,Youth,70,73
2020-03-23,Scarborough,Co-ed,189,196
2020-03-23,Scarborough,Men,115,118
2020-03-23,Scarborough,Women,60,63
2020-03-23,Toronto,Co-ed,552,562
2020-03-23,Toronto,Families,2490,2829
2020-03-23,Toronto,Men,1886,1927
2020-03-23,Toronto,Women,787,804
2020-03-23,Toronto,Youth,402,420
2020-03-24,Etobicoke,Youth,53,53
2020-03-24,North York,Youth,72,73
2020-03-24,Scarborough,Co-ed,185,196
2020-03-24,Scarborough,Men,113,118
2020-03-24,Scarborough,Women,60,63
2020-03-24,Toronto,Co-ed,550,562
2020-03-24,Toronto,Families,2486,2829
2020-03-24,Toronto,Men,1886,1927
2020-03-24,Toronto,Women,782,804
2020-03-24,Toronto,Youth,398,420
2020-03-25,Etobicoke,Youth,53,53
2020-03-25,North York,Youth,71,73
2020-03-25,Scarborough,Co-ed,188,196
2020-03-25,Scarborough,Men,115,118
2020-03-25,Scarborough,Women,59,63
2020-03-25,Toronto,Co-ed,549,562
2020-03-25,Toronto,Families,2496,2829
2020-03-25,Toronto,Men,1875,1927
2020-03-25,Toronto,Women,781,804
2020-03-25,Toronto,Youth,393,420
2020-03-26,Etobicoke,Youth,53,53
2020-03-26,North York,Youth,71,73
2020-03-26,Scarborough,Co-ed,190,196
2020-03-26,Scarborough,Men,115,118
2020-03-26,Scarborough,Women,60,63
2020-03-26,Toronto,Co-ed,545,562
2020-03-26,Toronto,Families,2490,2829
2020-03-26,Toronto,Men,1860,1927
2020-03-26,Toronto,Women,783,804
2020-03-26,Toronto,Youth,388,410
2020-03-27,Etobicoke,Youth,53,53
2020-03-27,North York,Youth,72,73
2020-03-27,Scarborough,Co-ed,190,196
2020-03-27,Scarborough,Men,115,118
2020-03-27,Scarborough,Women,60,63
2020-03-27,Toronto,Co-ed,545,562
2020-03-27,Toronto,Families,2480,2857
2020-03-27,Toronto,Men,1860,1927
2020-03-27,Toronto,Women,782,804
2020-03-27,Toronto,Youth,389,410
2020-03-28,Etobicoke,Youth,52,53
2020-03-28,North York,Youth,73,73
2020-03-28,Scarborough,Co-ed,190,196
2020-03-28,Scarborough,Men,114,118
2020-03-28,Scarborough,Women,60,63
2020-03-28,Toronto,Co-ed,548,564
2020-03-28,Toronto,Families,2475,2869
2020-03-28,Toronto,Men,1852,1927
2020-03-28,Toronto,Women,781,804
2020-03-28,Toronto,Youth,388,410
2020-03-29,Etobicoke,Youth,52,53
2020-03-29,North York,Youth,71,73
2020-03-29,Scarborough,Co-ed,190,196
2020-03-29,Scarborough,Men,114,118
2020-03-29,Scarborough,Women,60,63
2020-03-29,Toronto,Co-ed,547,564
2020-03-29,Toronto,Families,2478,2869
2020-03-29,Toronto,Men,1847,1927
2020-03-29,Toronto,Women,781,804
2020-03-29,Toronto,Youth,387,410
2020-03-30,Etobicoke,Youth,52,53
2020-03-30,North York,Youth,70,73
2020-03-30,Scarborough,Co-ed,184,196
2020-03-30,Scarborough,Men,114,118
2020-03-30,Scarborough,Women,60,63
2020-03-30,Toronto,Co-ed,546,564
2020-03-30,Toronto,Families,2484,2861
2020-03-30,Toronto,Men,1842,1922
2020-03-30,Toronto,Women,778,804
2020-03-30,Toronto,Youth,383,410
2020-03-31,Etobicoke,Youth,52,53
2020-03-31,North York,Youth,71,73
2020-03-31,Scarborough,Co-ed,166,196
2020-03-31,Scarborough,Men,114,118
2020-03-31,Scarborough,Women,60,63
2020-03-31,Toronto,Co-ed,546,564
2020-03-31,Toronto,Families,2490,2861
2020-03-31,Toronto,Men,1826,1922
2020-03-31,Toronto,Women,770,804
2020-03-31,Toronto,Youth,383,410
2020-04-01,Etobicoke,Youth,51,53
2020-04-01,North York,Youth,71,73
2020-04-01,Scarborough,Co-ed,171,196
2020-04-01,Scarborough,Men,114,118
2020-04-01,Scarborough,Women,60,63
2020-04-01,Toronto,Co-ed,539,564
2020-04-01,Toronto,Families,2483,2861
2020-04-01,Toronto,Men,1819,1922
2020-04-01,Toronto,Women,758,804
2020-04-01,Toronto,Youth,379,410
2020-04-02,Etobicoke,Youth,51,53
2020-04-02,North York,Youth,72,73
2020-04-02,Scarborough,Co-ed,169,196
2020-04-02,Scarborough,Men,114,118
2020-04-02,Scarborough,Women,60,63
2020-04-02,Toronto,Co-ed,538,564
2020-04-02,Toronto,Families,2471,2861
2020-04-02,Toronto,Men,1803,1921
2020-04-02,Toronto,Women,743,804
2020-04-02,Toronto,Youth,374,408
2020-04-03,Etobicoke,Youth,51,53
2020-04-03,North York,Youth,72,73
2020-04-03,Scarborough,Co-ed,173,196
2020-04-03,Scarborough,Men,114,118
2020-04-03,Scarborough,Women,59,63
2020-04-03,Toronto,Co-ed,536,594
2020-04-03,Toronto,Families,2460,2861
2020-04-03,Toronto,Men,1774,1925
2020-04-03,Toronto,Women,733,804
2020-04-03,Toronto,Youth,373,408
2020-04-04,Etobicoke,Youth,51,53
2020-04-04,North York,Youth,73,73
2020-04-04,Scarborough,Co-ed,170,196
2020-04-04,Scarborough,Men,114,118
2020-04-04,Scarborough,Women,60,63
2020-04-04,Toronto,Co-ed,557,594
2020-04-04,Toronto,Families,2443,2861
2020-04-04,Toronto,Men,1760,1914
2020-04-04,Toronto,Women,740,804
2020-04-04,Toronto,Youth,373,408
2020-04-05,Etobicoke,Youth,51,53
2020-04-05,North York,Youth,72,73
2020-04-05,Scarborough,Co-ed,172,196
2020-04-05,Scarborough,Men,113,118
2020-04-05,Scarborough,Women,60,63
2020-04-05,Toronto,Co-ed,567,594
2020-04-05,Toronto,Families,2426,2861
2020-04-05,Toronto,Men,1742,1914
2020-04-05,Toronto,Women,737,804
2020-04-05,Toronto,Youth,369,408
2020-04-06,Etobicoke,Youth,52,53
2020-04-06,North York,Youth,72,73
2020-04-06,Scarborough,Co-ed,145,196
2020-04-06,Scarborough,Men,114,118
2020-04-06,Scarborough,Women,60,63
2020-04-06,Toronto,Co-ed,567,594
2020-04-06,Toronto,Families,2418,2837
2020-04-06,Toronto,Men,1727,1914
2020-04-06,Toronto,Women,730,804
2020-04-06,Toronto,Youth,371,408
2020-04-07,Etobicoke,Youth,52,53
2020-04-07,North York,Youth,73,73
2020-04-07,Scarborough,Co-ed,145,151
2020-04-07,Scarborough,Men,100,118
2020-04-07,Scarborough,Women,60,63
2020-04-07,Toronto,Co-ed,594,663
2020-04-07,Toronto,Families,2391,2837
2020-04-07,Toronto,Men,1701,1911
2020-04-07,Toronto,Women,723,804
2020-04-07,Toronto,Youth,371,408
2020-04-08,Etobicoke,Youth,50,53
2020-04-08,North York,Youth,72,73
2020-04-08,Scarborough,Co-ed,144,151
2020-04-08,Scarborough,Men,101,118
2020-04-08,Scarborough,Women,60,63
2020-04-08,Toronto,Co-ed,619,663
2020-04-08,Toronto,Families,2386,2837
2020-04-08,Toronto,Men,1659,1911
2020-04-08,Toronto,Women,718,801
2020-04-08,Toronto,Youth,367,408
2020-04-09,Etobicoke,Youth,49,53
2020-04-09,North York,Youth,72,73
2020-04-09,Scarborough,Co-ed,145,151
2020-04-09,Scarborough,Men,102,118
2020-04-09,Scarborough,Women,60,63
2020-04-09,Toronto,Co-ed,612,663
2020-04-09,Toronto,Families,2383,2837
2020-04-09,Toronto,Men,1649,1911
2020-04-09,Toronto,Women,715,809
2020-04-09,Toronto,Youth,366,408
2020-04-10,Etobicoke,Youth,49,53
2020-04-10,North York,Youth,73,73
2020-04-10,Scarborough,Co-ed,144,151
2020-04-10,Scarborough,Men,102,118
2020-04-10,Scarborough,Women,60,63
2020-04-10,Toronto,Co-ed,611,663
2020-04-10,Toronto,Families,2368,2837
2020-04-10,Toronto,Men,1627,1911
2020-04-10,Toronto,Women,720,809
2020-04-10,Toronto,Youth,361,408
2020-04-11,Etobicoke,Youth,49,53
2020-04-11,North York,Youth,72,73
2020-04-11,Scarborough,Co-ed,144,151
2020-04-11,Scarborough,Men,102,118
2020-04-11,Scarborough,Women,60,63
2020-04-11,Toronto,Co-ed,617,663
2020-04-11,Toronto,Families,2376,2837
2020-04-11,Toronto,Men,1609,1906
2020-04-11,Toronto,Women,713,809
2020-04-11,Toronto,Youth,366,408
2020-04-12,Etobicoke,Youth,47,53
2020-04-12,North York,Youth,72,73
2020-04-12,Scarborough,Co-ed,144,151
2020-04-12,Scarborough,Men,101,118
2020-04-12,Scarborough,Women,60,63
2020-04-12,Toronto,Co-ed,615,663
2020-04-12,Toronto,Families,2378,2837
2020-04-12,Toronto,Men,1594,1906
2020-04-12,Toronto,Women,714,809
2020-04-12,Toronto,Youth,363,408
2020-04-13,Etobicoke,Youth,47,53
2020-04-13,North York,Youth,70,73
2020-04-13,Scarborough,Co-ed,145,151
2020-04-13,Scarborough,Men,101,118
2020-04-13,Scarborough,Women,60,63
2020-04-13,Toronto,Co-ed,615,663
2020-04-13,Toronto,Families,2371,2837
2020-04-13,Toronto,Men,1581,1906
2020-04-13,Toronto,Women,711,809
2020-04-13,Toronto,Youth,366,408
2020-04-14,Etobicoke,Youth,47,53
2020-04-14,North York,Youth,71,73
2020-04-14,Scarborough,Co-ed,139,151
2020-04-14,Scarborough,Men,101,118
2020-04-14,Scarborough,Women,60,63
2020-04-14,Toronto,Co-ed,612,708
2020-04-14,Toronto,Families,2377,2837
2020-04-14,Toronto,Men,1582,1907
2020-04-14,Toronto,Women,710,809
2020-04-14,Toronto,Youth,364,408
2020-04-15,Etobicoke,Youth,47,53
2020-04-15,North York,Youth,71,73
2020-04-15,Scarborough,Co-ed,145,151
2020-04-15,Scarborough,Men,102,118
2020-04-15,Scarborough,Women,60,63
2020-04-15,Toronto,Co-ed,612,708
2020-04-15,Toronto,Families,2362,2837
2020-04-15,Toronto,Men,1573,1907
2020-04-15,Toronto,Women,683,809
2020-04-15,Toronto,Youth,364,408
2020-04-16,Etobicoke,Youth,45,53
2020-04-16,North York,Youth,70,73
2020-04-16,Scarborough,Co-ed,143,151
2020-04-16,Scarborough,Men,102,118
2020-04-16,Scarborough,Women,60,63
2020-04-16,Toronto,Co-ed,617,708
2020-04-16,Toronto,Families,2347,2837
2020-04-16,Toronto,Men,1563,1907
2020-04-16,Toronto,Women,631,809
2020-04-16,Toronto,Youth,361,408
2020-04-17,Etobicoke,Youth,45,53
2020-04-17,North York,Youth,69,73
2020-04-17,Scarborough,Co-ed,145,151
2020-04-17,Scarborough,Men,101,118
2020-04-17,Scarborough,Women,60,63
2020-04-17,Toronto,Co-ed,617,708
2020-04-17,Toronto,Families,2335,2837
2020-04-17,Toronto,Men,1542,1907
2020-04-17,Toronto,Women,615,809
2020-04-17,Toronto,Youth,360,408
2020-04-18,Etobicoke,Youth,45,53
2020-04-18,North York,Youth,67,73
2020-04-18,Scarborough,Co-ed,144,151
2020-04-18,Scarborough,Men,102,118
2020-04-18,Scarborough,Women,60,63
2020-04-18,Toronto,Co-ed,612,708
2020-04-18,Toronto,Families,2347,2837
2020-04-18,Toronto,Men,1517,1907
2020-04-18,Toronto,Women,612,809
2020-04-18,Toronto,Youth,362,408
2020-04-19,Etobicoke,Youth,45,53
2020-04-19,North York,Youth,66,73
2020-04-19,Scarborough,Co-ed,145,151
2020-04-19,Scarborough,Men,102,118
2020-04-19,Scarborough,Women,60,63
2020-04-19,Toronto,Co-ed,606,708
2020-04-19,Toronto,Families,2344,2837
2020-04-19,Toronto,Men,1454,1907
2020-04-19,Toronto,Women,605,809
2020-04-19,Toronto,Youth,362,408
2020-04-20,Etobicoke,Youth,45,53
2020-04-20,North York,Youth,68,73
2020-04-20,Scarborough,Co-ed,143,151
2020-04-20,Scarborough,Men,102,118
2020-04-20,Scarborough,Women,60,63
2020-04-20,Toronto,Co-ed,629,798
2020-04-20,Toronto,Families,2333,2837
2020-04-20,Toronto,Men,1436,1907
2020-04-20,Toronto,Women,596,809
2020-04-20,Toronto,Youth,360,408
2020-04-21,Etobicoke,Youth,45,53
2020-04-21,North York,Youth,73,73
2020-04-21,Scarborough,Co-ed,143,151
2020-04-21,Scarborough,Men,102,118
2020-04-21,Scarborough,Women,60,63
2020-04-21,Toronto,Co-ed,638,798
2020-04-21,Toronto,Families,2329,2837
2020-04-21,Toronto,Men,1421,1905
2020-04-21,Toronto,Women,588,809
2020-04-21,Toronto,Youth,355,408
2020-04-22,Etobicoke,Youth,45,53
2020-04-22,North York,Youth,72,73
2020-04-22,Scarborough,Co-ed,131,151
2020-04-22,Scarborough,Men,92,118
2020-04-22,Scarborough,Women,57,63
2020-04-22,Toronto,Co-ed,612,798
2020-04-22,Toronto,Families,2332,2837
2020-04-22,Toronto,Men,1369,1905
2020-04-22,Toronto,Women,585,766
2020-04-22,Toronto,Youth,360,408
2020-04-23,Etobicoke,Youth,44,53
2020-04-23,North York,Youth,73,73
2020-04-23,Scarborough,Co-ed,131,151
2020-04-23,Scarborough,Men,92,118
2020-04-23,Scarborough,Women,49,63
2020-04-23,Toronto,Co-ed,589,798
2020-04-23,Toronto,Families,2325,2837
2020-04-23,Toronto,Men,1386,1905
2020-04-23,Toronto,Women,583,766
2020-04-23,Toronto,Youth,359,408
2020-04-24,Etobicoke,Youth,44,53
2020-04-24,North York,Youth,72,73
2020-04-24,Scarborough,Co-ed,129,151
2020-04-24,Scarborough,Men,92,118
2020-04-24,Scarborough,Women,49,63
2020-04-24,Toronto,Co-ed,575,792
2020-04-24,Toronto,Families,2322,2837
2020-04-24,Toronto,Men,1356,1902
2020-04-24,Toronto,Women,582,766
2020-04-24,Toronto,Youth,357,408
2020-04-25,Etobicoke,Youth,44,53
2020-04-25,North York,Youth,72,73
2020-04-25,Scarborough,Co-ed,129,151
2020-04-25,Scarborough,Men,92,118
2020-04-25,Scarborough,Women,49,63
2020-04-25,Toronto,Co-ed,580,792
2020-04-25,Toronto,Families,2317,2837
2020-04-25,Toronto,Men,1340,1902
2020-04-25,Toronto,Women,581,766
2020-04-25,Toronto,Youth,357,408
2020-04-26,Etobicoke,Youth,44,53
2020-04-26,North York,Youth,71,73
2020-04-26,Scarborough,Co-ed,127,151
2020-04-26,Scarborough,Men,91,118
2020-04-26,Scarborough,Women,49,63
2020-04-26,Toronto,Co-ed,580,792
2020-04-26,Toronto,Families,2314,2837
2020-04-26,Toronto,Men,1310,1900
2020-04-26,Toronto,Women,579,766
2020-04-26,Toronto,Youth,356,408
2020-04-27,Etobicoke,Youth,44,53
2020-04-27,North York,Youth,71,73
2020-04-27,Scarborough,Co-ed,127,151
2020-04-27,Scarborough,Men,95,118
2020-04-27,Scarborough,Women,49,63
2020-04-27,Toronto,Co-ed,596,792
2020-04-27,Toronto,Families,2321,2839
2020-04-27,Toronto,Men,1298,1843
2020-04-27,Toronto,Women,578,766
2020-04-27,Toronto,Youth,355,408
2020-04-28,Etobicoke,Youth,44,53
2020-04-28,North York,Youth,70,73
2020-04-28,Scarborough,Co-ed,129,151
2020-04-28,Scarborough,Men,90,118
2020-04-28,Scarborough,Women,47,63
2020-04-28,Toronto,Co-ed,599,792
2020-04-28,Toronto,Families,2323,2835
2020-04-28,Toronto,Men,1299,1843
2020-04-28,Toronto,Women,575,766
2020-04-28,Toronto,Youth,353,408
2020-04-29,Etobicoke,Youth,43,53
2020-04-29,North York,Youth,68,73
2020-04-29,Scarborough,Co-ed,125,151
2020-04-29,Scarborough,Men,92,118
2020-04-29,Scarborough,Women,47,63
2020-04-29,Toronto,Co-ed,611,792
2020-04-29,Toronto,Families,2317,2835
2020-04-29,Toronto,Men,1287,1843
2020-04-29,Toronto,Women,571,766
2020-04-29,Toronto,Youth,307,408
2020-04-30,Etobicoke,Youth,43,53
2020-04-30,North York,Youth,67,73
2020-04-30,Scarborough,Co-ed,122,151
2020-04-30,Scarborough,Men,92,118
2020-04-30,Scarborough,Women,46,63
2020-04-30,Toronto,Co-ed,585,792
2020-04-30,Toronto,Families,2310,2835
2020-04-30,Toronto,Men,1262,1843
2020-04-30,Toronto,Women,568,766
2020-04-30,Toronto,Youth,289,342
